app_name,review_text
call of duty: world at war,comm'on! this game doesn't need a review
call of duty: world at war,"best ww2 shooter there is. love the multiplayer and zombies. plenty of custom zombie maps to play on, it doesn't get boring. played it since 08 on ps3"
call of duty: world at war,"honestly one of my all time favorite cods, no other cod has ever had the same spirit as waw. waw felt terrifying at times, the match will get quiet until you hear the echo of a rifle crack across the map, taking out your teammates leg in a horrifying fashion. this was the only cod to ever actually feature real gibbing (aside from zombies and that scene in cod 4 where you shoot someones arm off). i always make fun of cod for being mindless and such but this one is considered (to me) to be the best and i would recommend it to anyone. its replayability is almost infinite as long as there are friends and good servers. also there are custom zombie maps if you get bored or just want a break from the originals."
call of duty: world at war,"man, we need another call of duty game like world at war. the campaign, the online multiplayer, nazi zombies. all done insanely well! also, nazi zombies in this game has a great modding community."
call of duty: world at war,"this is the best cod ever because of custom zombies, good campaign and free dlc"
call of duty: world at war,this game is the best call of duty game if you like zombies. it is more open to custom content and has thousends of custom maps zombies and multiplayer. the engine it runs on is the cod 4 engine whitch is sectaculer and the gamplay is soled. this is one of thos games you can spend hours on what the dev team has given you and even more to witch the custom comunity gives you. i like this game more then eny other cod and i think you will to
call of duty: world at war,"looking for cool coop game ? it here call of duty world at war -great camping -bloody -banzaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii -coop + zombie + custom map but where to download custom map ? ugx-mods , zombiemodding ----------------------------------------------------------------- ผมคนไทยเองแหละ :p มาเล่นด้วยกันเยอะๆนะครับ ภาคนี้เป็นภาคช่วงสงครามโลก ดิบๆ เถื่อนๆ ยิงหัวระเบิด (bo หัวไม่ระเบิด) เกมนี้เหมาะสำหรับคนชอบเล่น coop นานๆครับ โดยเฉพาะ โหมด zombie เป็นอะไรที่โครตสนุกเลยครับ coop 4 คน ยิ่งเล่นนานยิ่งสนุก และ ยังมี custom map รองรับด้วยครับ ยิ่งเล่นยิ่งสนุก"
call of duty: world at war,great game..... awsome custom maps
call of duty: world at war,"great game! it still has many multiplayer servers to play on and has a good campaign. the zombies are great, especially because you can get custom maps and each offers a new and unique zombie experience."
call of duty: world at war,buy this game!!! nazi zombie.... fun and you can play custom made maps... and you can make one!
call of duty: world at war,better than the black ops series...
call of duty: world at war,this game has the best zombie mode. plus it has custom maps.
call of duty: world at war,good game one of the best cods but this game is not supported anymore which can make coop/zombies etc a hassle
call of duty: world at war,"an amazing story, great characters, and surprisingly supurb graphics make it one of the best games in the call of duty franchise. recently, they've just been focusing on the gameplay/weapons/utilities rather than the story itself. another cool thing is, this still has a community of players -- +1,000 players strong. 8 years after release, it remains as one of the most well made cod games."
call of duty: world at war,"great game because you can download custommaps for zombies,"
call of duty: world at war,"this game is my first cod and it was the last classic ww2 cod. about mp, sp and zombies: sp: story was good liked that you can gib the enemy. coop was good mp: like you are in ww2 zombies: op custom zombies are good good story by treyarch it was so good that they brought it back on black ops good times never come back r.i.p. classic nazi zombies"
call of duty: world at war,african space jesus approves!
call of duty: world at war,two words... custom zombies!
call of duty: world at war,its fun to play some custom z's
call of duty: world at war,"mother f**cken best game ever made! just kiding... but siriusly, i find my self going back to this game over and over and over and over and over again, again, and again. i don't understand how the mods of this game can be soooo addicting... but they sooo are! i see this game turning into a classic in the not too distand future."
call of duty: world at war,definitely my favorite cod! the story was awesome and the graphic is fine to me. best thing about this game is obviously nazi zombies! it's soo addicting and i love playing it with friends. 9/10
call of duty: world at war,this is great combined with zombie realism
call of duty: world at war,"recently bought this game on steam (put in alot of hours before on non-steam edition) its a great game, my favorite part is the 4 player co-op option for the campaign, i don't understand why more games don't have this kind of feature. along with that the storyline is heck of all fun, its not take one level and then copy-paste it and call it a campaign, the missions are actually unique through the entire game! the multiplayer is fine, its frustrating when people start camping in buildings, but its pretty rewarding to kill them and claim your revenge! by now most likely you're probably getting this game for zombies, still somewhat active, but i wouldn't recommend playing on pub matches, playing with friends is really the only way to play this game, which is an awesome way to play. 7/10 (zombies doesn't have a whole lot of maps, not a great many zombies matches, even then you do get kicked out of some of them, and multiplayer is frustrating at times, thats why its not 10/10)"
call of duty: world at war,"god knows, it's incredible!"
call of duty: world at war,one of the last good cod's i recommend this greatly.
call of duty: world at war,fun game.all i did was play custom zombie maps.
call of duty: world at war,fun game.all i did was play custom zombie maps.
call of duty: world at war,awesome if you have custom zombie maps :d
call of duty: world at war,"custom zombies gives this game so much replay vaule. if you love zombies, then you'll love this game!"
call of duty: world at war,"it was fun at first, but then i set up a controller and now i cant get it to use keyboard and mouse if someone wants to help, send me a message"
call of duty: world at war,i love this game
call of duty: world at war,its fun and the custom zombies provide hundreds of hours of replayability and they're free
call of duty: world at war,got gassed by hitler 10/69 would buy multiple copies
call of duty: world at war,call of duty: world at war old but gold
call of duty: world at war,"this is one of the call of duty games that i seriously recommend everyone should get it, there is a metric ton of mods due to the sheer amount of mods that have come out for this game, pretty much any gun in the call of duty series can be found here, due to the engine being the same the features can be added as well, all the other zombie maps are in this game, all the modes, all the sounds, all the fun, all the content. granted it works best when you have a friend to play this game with as that is when it will really shine, espeically the zombies modes with all of the custom maps that it can provide. if you like hoard style shooters or just want a solid fps then this is certainly a game that should be on your radar even 7 years after it came out."
call of duty: world at war,"this game is insane. the story mode is sick, multiplayer is ok++ and the zombie mode is &lt;33. yes i have 0.7 hours on pc, but probably 500hours+ on ps3. imo this is the best call of duty game ever made."
call of duty: world at war,zombies. thats it
call of duty: world at war,always fun. yeah. take my word for it. yeah.
call of duty: world at war,a great ww2 game! but i have only clocked 10 hours as it is beaten by other games. nice to see the old zombie maps back!
call of duty: world at war,"remaster world at war please for 2017 !!! final world war ii game by call of duty , introducing the battlefront upon the pacific featuring the battle at okinawa and other major battles along the turning tides of pacific. along the starts of the pacfic the major focus on the eastern front on the advance of the soviet red army into nazi germany , including battles such as the battle of stalingrad ,seige of berlin. however the main focus on private reznov on his story upon the leading events in call of duty black ops . overall the multiplayer gameplay is very lacking as it faces the road of extinction with its population dying day by day . the best part of the game in focused on zombies as the game introduces the new zombie mode and first maps such as nachet de toten , verruckt , shi no nu ma and der ries , overall interesting game for everyone to consider getting ! game is still alive !!!"
call of duty: world at war,"enjoyable campaign and multiplayer, but nothing beats the zombies mode - with huge amount of free, user-created maps!"
call of duty: world at war,love this game ! that game' s so awesome :d
call of duty: world at war,so this is the best cod ever! is there anyway to bypass the story and skip right to nazi zombies? if anyone could message me on steam and lmk that would be very helpful! also the multiplayer is not dead. i thought it was at first but just clicked refresh and it went from zero servers to like a hundred!
call of duty: world at war,they just don't make 'em like they used to.
call of duty: world at war,"how to play cod waw: 1: buy the game. 2: see that the zombie mode is modable. 3: forget about campaign. 4: play some mod map on zombies. 5: when you get bored of that, you try multiplayer. 6: once you get on a server, you see a bunch of hackers. 7: ragewuit because of the hackers. 8: repeat 2-8. 10/10 best game"
call of duty: world at war,yup. i wrote a cod reccomendation. other than cod4 this is the only game in the series i can reccomend.
call of duty: world at war,"those who is familiar with the previous call of duty, can't imagine world at war. take modern warfareкраткая information on game with its mechanics of fight, chernobyl dogs murderers, branchy russian 'cranberry' and send to world war ii era. to take away reproaches in secondariness (eventually, on this lawn cod 1, 2 and 3 were trampled down), add the mad japanese, the torn-off extremities, a mode of joint passing on four, expanded system the multipleernykh of 'perok' and the mini-game nazi zombies. ah yes, and the tank with self-repairing armor. call of duty: world at war — some step back in comparison with last game of a series, call of duty 4: modern warfare. the plot instead of the present offers again us cloyed world war ii, however, with not the most boring campaigns — the usa here battle to japan, and to punish germans honor dropped out to the soviet soldiers. game process thus doesn't have ingenious statement, that is here, of course, both beautiful rollers, and qualitatively zaskriptovanny events, and various unexpected situations, but everything is made strictly 'on the four', it is no more. as a result game which we will remember hardly in a year — so turned out, to take place, a little посражаться in a multiplayer and to forget. (this my opinion and it can not coincide with yours)."
call of duty: world at war,this game is only good for zombie map mods lmao
call of duty: world at war,in reality this was my first cod game i played and i feel like there is no game from the hole series that can match this game with the custom maps and zombies maps that are out of this world :d so this is not in reality a waste of money because even the storey mode is amazing
call of duty: world at war,10/10 this game is the best zombie survival game and always will be
call of duty: world at war,an amazing racing gameonly plays well with steering wheel and gas peddel usb controllers. 10/10
call of duty: world at war,i just went back playing this game cause i watched saving private ryan at my school. dope
call of duty: world at war,i brutally murdered several million jews. this game is almost as hardcore as amazingworld
call of duty: world at war,get this game for the sick custom nazi zombies maps and the classic multiplayer
call of duty: world at war,"i want to start by saying, that the only reason i bought this game was to play zombies... not campaign, and not multiplayer. just zombies. and seeing how so far i have 50+ hours of playing zombies. i think that this game fulfilled its purpose of entertaining consumer. i love the custom maps that you can download and i enjoy zombies a lot. if you are thinking of buying this game also just because you want to play zombies, do not think any longer and just go ahead and purchase this game!"
call of duty: world at war,"one of my favorite games, special features from custom maps make the game almost better, zombies are awesome. recommended."
call of duty: world at war,"good campaign, great zombies, and the fact you can get custom zombies is outstounding"
call of duty: world at war,i played a zombie map made of cheese... if that isn't your selling point i don't know what is.
call of duty: world at war,modded/custom zombie maps make this game totally worth it!!! the main game is amazing aswell.
call of duty: world at war,i love this game great zombies co-op
call of duty: world at war,"&gt;playing a modded map for literally hours trying to beat it &gt;hours of training zombies, trying to do a puzzle &gt;friend finds a mystery box after hours of searching &gt;gets wierd ♥♥♥ nades that do random ♥♥♥♥ &gt;throws one &gt;both ♥♥♥♥ing go down &gt;gets noose and gun out &gt;uninstalls"
call of duty: world at war,"screaming every disgusting thing i can think of about my enemy's mom, i rage quit multiplayer. it's time for hot pockets. truly this is the greatest generation. 10/10"
call of duty: world at war,"call of duty: world at war; this is the best cod hands down. despite it's 2008 release date, this cod game remains the winner of the best cod (my opinion, don't get your ♥♥♥♥ into a twist) due to the harshness of the war, the astounding (not entirely hacked) multiplayer, and my personal favorite, nazi zombies. while this game may have been made in 2008 don't think the community is dead, daily custom zombie maps are being made which offers unlimited replayability meaning that for a 2008 game, it has more content than all the other cod's put together. the multi-player is also amazing, if you choose a non hacked lobby i guarantee you will have an awesome time on it, without having to worry about all those 10-13 year olds who 'sleep' with your mom. as for the campaign, it puts you in the place of different people fighting on different sides during ww2, it is harsh, bloody, and total hell on veteran difficulty. perfect for gorehounds like me who like a challenge :) . there should be no reason to not pick this game up if you have the funds. since for $20 it has offered 200 and counting hours of fun gameplay. anyway, why are you still reading this review, stop and buy waw you c,unt. :p (i still play this game and i don't mind receiving requests from people who would like to play -edit 7/16/16)"
call of duty: world at war,this game taught me more about world war 2 than my history teacher xdddddd
call of duty: world at war,"pro: -custom zombies -campaign -normal zombies -graphics(for 2008) -optimization -custom zombies -can play the campaign co-op -did i mentioned custom zombies? :d cons: -multiplayer doesn't has too many servers(and mostly are hardcore) highly reccomended:9,5/10"
call of duty: world at war,"custom zombies is amazing! the campaign is really good, multiplayer is full of fun hacks!"
call of duty: world at war,"great game, but beware of multiplayer issues. when i bought the game multiplayer would not work and i was stuck in a loop, to fix this i just had to portforward two ports, 28960 for tcp/udp and 3074 for udp and then run the game and it was good. mods also make the game really fun, would recommend."
call of duty: world at war,the ability to have custom maps and have fun with them using console this game is awesome zombies mode ftw
call of duty: world at war,would play zombies again 99/9
call of duty: world at war,probably my favourite campaign in the cod franchise it brings back memories of me and my friends playing co-op getting the ray gun on the second mission and blowing off limbs! fun times :')
call of duty: world at war,cool game i recomendet to any one who likes custome zombies
call of duty: world at war,not a great fan of fps but this seems ok.
call of duty: world at war,this has taken away many days of my life. i can't keep myself from going back to it. but it's worth it. you get to kill zombies in a brand new and inifite way with custom maps. endless hours of fun with friends. just simply one of zombie players most reccomended thing to play. 11/10 would buy again
call of duty: world at war,this game is the reason i went pc and am now on steam. custom zombies all day!
call of duty: world at war,"probably the last really good cod game until black ops 2 came around. get it for the action packed story and retro multiplayer. and stay for the zombies, which the community has taken into a massive extent with custom maps galore for hours upon hours of fresh undead slaying fun. comes with all previously released dlc i believe. honestly i'd reccomend it just for the zombies alone"
call of duty: world at war,custom zombies ftw.
call of duty: world at war,"nazi zombies is a really good game. there is a small minigame you can play on the side called 'call of duty', but that game is garbage just stick to the other stuff. 10/10 would play again."
call of duty: world at war,one word: awesome but for real this game was my first cod and will always have a place in my heart. it has everything. a cool and interesting story line when you switch between 2 different soldiers. one fighting japan and the other taking back russia. but the best part comes when you play zombies. when i first played this game on my xbox all i did was play zombies. it was what made me get into zombies today. a couple years latter i get a good computer and buy this game. my friend tells me to download this map for zombies called cheese cube. so i did and i had a blast. this game is amazing and forever will be my favorite cod. -unscripted
call of duty: world at war,"what is there to say about cod: waw? other than it is basically the best cod out there to date, and it started the craze, 'nazi zombies' i highly recommend this game, as it showcases activisions true potential."
call of duty: world at war,it is fun
call of duty: world at war,probably is the best cod game ever. the campaign is just amazing and zombies is pretty fun too.
call of duty: world at war,"very good game, holds up surprisingly well compared to other games, the zombies will always be the best thing about the treyarch call of duty games. definitely worth the buy."
call of duty: world at war,best call of duty game i've ever played 10/10
call of duty: world at war,definently worth the money. you can spend thousands of hours going through all of the custom zombie maps. great game.
call of duty: world at war,"well, what can i say about this game? i can start off by saying that it is the most outstanding brilliant game modded! being a modded game may sound bad but it does come with its advantages! main advantage: modded zombies. people mainly buy this game mostly for the zombies purely because the multiplayer servers for cod: waw is pretty much dead, everyone plays the later instalments of cod but if you're a true zombie player like yoteslaya or yamimash, then you will love this game. this game has the standard campaign and when you finish that, you will unlock a game mode called zombies. zombies is a game mode where you will receive an endless amount of zombies going up in waves. e.g. wave 1: 8 zombies, wave 2: 14 zombies and so on. because this game is quite dated, it is easily modded and most of the modders live on a site called there are hundreds of zombies maps designed for cod: waw zombie players, modded to the extreme as they include; custom zombie maps designed by the community, not any standard zombies map guns are ported across from mw1/mw2/mw3/black ops 1/2 and maybe some aw guns in the future! player models can be changed for example, in some waw maps you can play as some of the characters from black ops 1: call of the dead the list just goes on! second advantage: it's not even that hard to download modded zombie maps, on the website they simply ask you to download an .exe file which will install the zombie maps in the directory c:\users\&lt;your computer name&gt; \appdata\local\activision\codwaw\mods. if you even wanted to design your own zombie map, it takes about a few days to learn how to do it and a good couple of weeks to finish of a piece of well-designed work. not much code involved. how do i play these maps? you have to click the 'mods' option which will bring up a list of your installed maps. url=store.steampowered.com ] [/url] google chrome says these modded maps from zombie modding are malicious? i am not quite sure why google chrome says these maps are malicious, probably because they are .exe files. don't worry, if you download them from zombie modding then they should be virus free, if not report them on the website. thank you for reading my review, if it's any good thumbs up so others can see."
call of duty: world at war,"multiplayer sucks now since theres alot of hackers on there, campaign is still pretty desent, zombies is very good with friends. *i recommend playing campaign first before zombies if ur new to the cod francise or new to pc cod*"
call of duty: world at war,downloaded a custom map called lsd it had a deez nuts joke and was verry trippy 10/10 would deez nuts trip again. - ignnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
call of duty: world at war,"i initially bought this game for the custom zombie maps, and i have absolutely fallen in love with this game. even the campaign in this game is awesome. even though this isn't one of the newest games, it is still amazing to play. 10/10"
call of duty: world at war,9/10 brillant campaign epic zombie maps/mods multiplayer is meh... game doesn't make it easy for you to use xbox/ps3 wired controllers if that wasn't there it would be 10/10
call of duty: world at war,the best cod there ever was......
call of duty: world at war,"for people wanting to buy this game, the multiplayer is fine there a a even amount of running servers so you will always be able to play muliplayer. as for the people who are buying to play zombies , there a a very small amount of servers (2-3) so if u want this game for solo zombies its fine , if you have friends to play zombies with its fine , but if your buying to play with random people you will have a hard time getting a game ."
call of duty: world at war,"easily one of if not my favorite cods, this game is the one that changed it all. the great story, great characters and gameplay it offers a great variety of missions to play. i have always been into cod zombies and because of the mod options of this one, you can make it almost an entirely different game. it really is hard to find something to complain about here, even though the graphics may not be order 1866 level it still holds up and the dark grays and blood help set the mood. i got this game when it was on sale. but i think it is fully worth its base price and is a game i still play to this day."
call of duty: world at war,this will always be the best and last good call of duty game
call of duty: world at war,best game to play zombies with :d
call of duty: world at war,"awesome game. great campaign, zombie maps and plenty of custom maps 9.9/10"
call of duty: world at war,"even if you hate call of duty, this game is more than any other cod. free maps, custom weapons, customs zombies/bosses. this game is so worth it. this game is by far one of the best cod's ever. this is one of the most fun, chaotic, and best game play for multi-player and zombies ever. this game is my childhood and the wwii genre is by far my favorite. can't ever say no to this game. i absolutely love it along with black ops 1 and cod 4. i doubt anyone who buys this will be disappointed."
call of duty: world at war,"the game, for the most part, is quite 'fair'. some of the guns are kinda better than others but not so much it breaks the game (like the recent cods) you can ride tanks, play with 48 other players, and have friends to play coop steam is yet to be intergrated into this, and it might never will, so think of an original name. hackers are nowhere to be seen unlike the console versions. finally the campaign is good enough to play, as you arent the super mach mason. instead you are a pvt, with multiple superioirs at your assistance. you arent alone."
call of duty: world at war,"very poor campaign both solo and co-op. multiplayer is ok i.e. it follows the standard call of duty formula. zombies on the other hand is excellent. the original nazi zombie mode from this game puts all other attempts from the cod series to shame. because of this, and only this, i would recommend this game."
call of duty: world at war,"great game, awesome story, multiplayer, and the first ever call of duty with zombies mode"
call of duty: world at war,its fun to play and thereare so many additions to it
call of duty: world at war,"one of the best cods imo, singleplayer: great story, and at the end u even unlocked a zombie modus! multiplayer: kinda sad to see that over 80% of the servers are empty, but there are like 30 servers upto 64 players and yes it can be caotic but funny as hell and makes alot fun! :) 3 killstreaks aviable: uav (see enemys on radar), let the dogs free (literally), and mortar! bombard everyone muahhahahaha also dozens of weapon, gas grenades, flamethrower!, didnt saw any hackers so far, yup its good i r8 8/8 m8"
call of duty: world at war,"probably the best call of duty game so far. the campaign is amazing, and the zombies mode is a blast with friends. even though the game is 6-7 years old, it is still my favorite call of duty."
call of duty: world at war,"call of duty: world at war pros and cons ============== pros --------------------- - friendly multiplayer community - fun zombies, especially custom maps - intriguing campaign - never gets old, even after 7 years - still very populated - inexpensive wwii simulator - no port forwarding required to host a private server for your friends - most perks i've seen in a [respectably decent] cod game --------------------- cons --------------------- - graphics aren't the best - zombies can get boring after round 15 on about every map - even though custom zombies maps are fun, they can be difficult to install - modders/hackers on undedicated servers - often cracked tdm servers with too much xp - almost all tdm servers are hardcore mode - little to no public zombies servers - easy to use cheats on any server (mostly private, though) ============== what would i rate this game? --------------------- i would give this game a solid 3.5 out of 5 stars. --------------------- other comments --------------------- pretty solid game for 2008. well done, treyarch."
call of duty: world at war,"great game all around, still has a great fan base and many players to play with, i rarely have problems with matchmaking or a variety of lobbies. guns are equal and stats are great."
call of duty: world at war,its amazing how treyarch thinks of zombies as a quote 'bonus gamemode' and its also amazing how treyarch obviously thinks of zombies as a bad idea (wow they were so right!) and how half the people never touched anything but zombies and how you havent bought the ♥♥♥♥♥ game yet its all so amazing.
call of duty: world at war,playing campain: -hard fight with the japs everyones almost dead- -turns the the sargent and he has the happest face and he looks at me and just says- everyone on me ~ ;3 10/10 would miller again
call of duty: world at war,"this is going to be my overview of call of duty: world at war, but i am only going to be looking at the zombies mode. nacht der untoten: a great map to start off zombies. that ray gun though. verrukt: nothing special, it introduced those sanic zombies. and the ppsh-41. and the perk-a-cola's. man this map had a lot of stuf- shi no numa:this map introduced my favorite wunder weapon in zombies, you guessed it the wunderwaffe dg-2, also hell hounds were also introduced. der reise: the best zombies map out of bo1 and waw. bo2 had origins... sorry der riese. plus pack-a-punch was intorduced. who can forget that? 10/10 would shock 10-25 zombies with a pack-a-punched waffle again."
call of duty: world at war,pros: great port zombies is fun if you have friends. custom maps make zombies even more fun zombies campaign is fun cons: the multiplayer sucks ♥♥♥♥. finding a zombie server is nearly impossible unless you have every map known to man and have a mlg server password cracker. need to restart the game evertime you want to tab in from multiplayer to single player. overall raiting:7/10 buy this when its on sale for 10$ not worth the full 19.99
call of duty: world at war,spoiler alert = the nazis lose
call of duty: world at war,"cod: world at war, is easily one of the best call of duty games ever made. first off, the game goes back to its ww2 roots, after the giant success which is modern warfare. the single player campaign is solid, it really helps that waw focuses on some of the less popular battles from world war ii, instead of giving you battles on d-day at normandy, which would have been like the millionth recreation within a ww2 game, the game covers an american campaign across multiple islands in the pacific, as well as the red army's comeback at the battle of stalingrad, which leads up to the fall of berlin. all of this provides lots of interesting new battlefields. you will still see some more familiar spots within bombed-out cities, and the farmlands of the eastern front missions, but it is all still incredibly well done. war, as you probably know, is an unforgiving and brutal affair, but the pacific and the eastern front were especially so. in the game, japanese soldiers will swarm you out of bushes, erupting straight out of spider holes and charge straight at you in an attempt to run you through with their bayonets. they'll play dead and wait for you to walk into the middle of a trap. although the game is primarily set outdoors, most of the game is played in close quarters combat. meanwhile, on the russian front, there are plenty of absoulutely merciless moments to be had. soldiers on both sides of the war on this front, russian, and german. soldiers of both sides gun down wounded or unarmed soldiers, and sometimes you're asked to pull the trigger yourself in situations like this. but, this remains a call of duty game, through and through. what i mean by this, is that the action is both fast, and fluid, and the game is rigidly scripted. enemy soldiers, as well as your computer-controlled teammates respawn endlessy until you advance far enough to hit the triggers to make them stop coming at you. then, you find yourself at the next firefight, and repeat the process all over again, but, you're usually far too busy ducking, and shooting your way around the level, and occasionaly dying, to really notice this much of the time. the sense of immersion is really outstanding. there are plenty of deafinging, large-scale battles, but there's also a bit of variation to change things up. a perfect example is the pby mission, where man the guns of a navy aircraft, while you are in the midst of a raging air and sea battle, taking fire, and fighting for your life, while trying to save the lives of sailors stranded in the water. all of this sounds great, but it hurts the game in one way. the narrative skips over months at a time, and showcases the major battles in the campaign. the result of this, is that the sense of story may not be as strong as you would expect it to be. in the end, the single-player campaign is relatively short, but it doesn't drag on too long to be unenjoyable either. and, as a bonus, there is a lot of replayability in the story, because the bulk of the campaign is playable in cooperative mode, with up to three other players. multiplayer (while it has a lot less players than console, or than when the game originally launched) is an area where waw shines really bright. modern warfare, quite arguably had on of the best multiplayer suites in history, and waw built upon it. there is a create-a-class system, and a ranking system, that lets you unlock perks, weapons, and other general upgrades, that you can use as the building blocks for tailor your own personal load-out, and play-style. kill-streaks are in the game, and are simmilar to modern warfare's, but with a twist more accurate to the time frame of the game. (uav=spotting plane, airstrike=artillery strike, attack helicopter=attack dogs) there is also plenty of game mades to choose from. then, there's my personal favorite aspect to the game. nazi. mother♥♥♥♥ing. zombies. nazi zombies is a game mode, where you and up to three others are put together against an endless onslaught of neverending waves of zombies. as you progress the waves get harder, either by adding more total zombies, making them faster, or both. you gain points for killing zombies, and rebuilding baricades, and these points can be used to buy weapons, ammo, and to open doors granting you access to other parts of the map. there's even a mystery box, which costs 950 points for every weapon, that gives you a random weapon. one of those van even be a ray gun, straight out of 1940's era pulp fiction. and, as an added bonus on pc, you get all 3 bonus maps included with the game, which cost 9.99 each on console, and the wonder of custom maps. you can download a free, and safe map launcher, from which you can download maps made buy the community, with the same rules as before, unless changed by the creator. overall, the game is packed with a ridiculously deep amount of gameplay, with appeal to almost every kind of player. all the way from those who want to experience a gritty solo campaign, those who want to play with their friends, and those just want to play the multiplayer. the game is an awesome addition to the franchise, with plenty to offer to the casual gamer, and the hardcore gamer alike.-----9.75/10"
call of duty: world at war,still holds its own against any and every zombies game made since its release. (tlou doesn't count cause its not on pc...) :p
call of duty: world at war,custom maps ? so fun me and dave doggy need more to play custom zombie maps
call of duty: world at war,believe me. you'll probably buy this just for the zombies.
call of duty: world at war,amazing game. love the custom zombies
call of duty: world at war,there is a kfc zombie map. 10 mountain dew flavered doritos out of 10
call of duty: world at war,great game for the custom maps in zombies not many maches in multiplayer and campagin is ok and the game is overall good
call of duty: world at war,i was in hogwarts where the zombies were nicolas cage. 10/10
call of duty: world at war,best ww2 game since ww2 itself! pretty good
call of duty: world at war,best call of duty out of all. 9/10. good campaign. very good zombies. good multiplayer
call of duty: world at war,"the best installment in the series. by far. 8/10. the game is alive, it's a sickly, injured, poor game. but it's alive. and what i mean by that is, i need people to play. nobody hosts, and nobody joins. the multiplayer is decent, and the zombies are amazing."
call of duty: world at war,"how did i even get this game, i have no recognition of buying it 20.4/10"
call of duty: world at war,if you like zombie games this is definatley the game to get.
call of duty: world at war,need to make it more server/user friendly but besides good game olus [retty cheap so thumbs up :)
call of duty: world at war,"this cod is one of a kind game, no quickscoping or smg campers. what's the best, no kids yelling at mic like 'yeay tripleeeeee!' 'yeaaaah moaab!' or some teenager boy telling you how you suck, because you didn't ran around quickscoping everyone else."
call of duty: world at war,this is a good game
call of duty: world at war,+all dlc free +multiplayer still active +custom zombie maps +mods -low fov for online zombies -common to come across aimbotters
call of duty: world at war,this is the best cod! but what happened to the big maps on the new cods? :/ :d
call of duty: world at war,i like this game because campaign is the best old but cold
call of duty: world at war,"if you are into world war ii games this is a must get. the singleplayer alone will captivate you for hours,but its the mutliplayer which is the epic part of the game. theres nothing better than playing at night with 16 v 16 on a dome tdm match with double barrel shotgun with artillery everywhere its the most fun you can have online. overall i give this game a 9.5/10"
call of duty: world at war,dont buy it for multiplayer ! it was too scary the custom zombie maps are great and you can have alot of fun with your friends ! overall if you love zombies you should buy this !
call of duty: world at war,"if you want to play zombies, this lets you play zombies seriously, the mods for this game are outstanding incredibly fun with friends"
call of duty: world at war,"my second favorite call of duty of all time. in my unpopular opinion, it achieved the greatness call of duty 4 was going for but didn't fully conquer. it's an authentic world war ii shooter with plenty of weapons of the era to choose from. the story (which can be played in co-op) and characters are for the most part very good despite being significantly short, and the gameplay is frantic and exciting. the multiplayer is amazing in pretty much every sense, with an unconventional design for call of duty 's standards. this was the one in the series that started zombies as well, and while nacht der untoten isn't a highlight of the game mode it is raw and hardcore, and der riese is outstanding especially with friends. filled with mysteries. the mode also gave birth to the marvelous soundtrack provided by kevin sherwood &amp; elena siegman. treyarch did a fine job with this one. 8.1/10.0"
call of duty: world at war,i like world war 2 the japan is very stupid i hate japan
call of duty: world at war,"a review of the blood and gore effects in call of duty: world at war tl;dw - good body damage with great looking dismemberment, good initial blood spilling effects (though there are no blood pools or blood trails for wounded characters), decent response and death animations. the absolute biggest issues are disappearing blood and wounds with no option to make them stay."
call of duty: world at war,"the best thing i love about this game is the full campaign coop! you can play coop with your friend for the story campaign from start to the end. the campaign story is quite interesting, and contains a lot of different aspect of war for you to experience: like being a captured hostage waiting to be executed, using a flamethrower to burn enemy fortress, shooting snipers out of the trees, and driving a friggin tank! the zombie mode provides a lot of extra fun if you have friends to play with. being an old game, there are a huge library of custom maps and mods for this game that are very stable and fun on the internet. beware though. despite being a very old release, i still cannot play it in high graphic settings. i need to lower my resolution to lower-than-average to get playable framerates. this game is really poorly optimized. it would be better if this game had steam achievements. my score: 8/10"
call of duty: world at war,"ok so here is my review about this game. firstly i want to say that i was playing that game quite a lot on my nintendo wii. i was totaly shocked (graphics suckthe same for controllers). i was watching a lot of custom zombie maps for that game and i was wandering to buy that game to play with my firends. today i did it, i bought the game i and i am happy. i want to make kinda of a small pros/cons table pros: -graphics are pretty good -gameplay is ok if you want to kill some japanese asses (dont be angry on me i am not a racist) -weapons, i can talk a lot about them -zombies are awesome -custom maps cons: -to hard to be leveled up in mp -over racism -zombies are quite hard for new players -not a lot of players now a days -some bugs -graphics are not amazing -same with gameplay in the end i want to say that if you want to buy that game make sure some one form your friend list owns that game so you will not play alone :d if what add me kamikazi300 thx activision for that game :d"
